session_code,participant_id_in_session,participant_code,page_index,app_name,page_name,epoch_time,round_number,timeout_happened,is_wait_page
v8jw39uu,44,px7fovuk,73,wsd_app,Results,1655116173,8,0,0
v8jw39uu,63,2zms96nz,53,wsd_app,DecisionDisagreement,1655116175,6,0,0
v8jw39uu,29,wwmxiren,89,wsd_app,DecisionDisagreement,1655116175,10,0,0
v8jw39uu,65,1pfst8hc,54,wsd_app,ResultsDisagreementWaitPage,1655116176,6,0,1
v8jw39uu,63,2zms96nz,54,wsd_app,ResultsDisagreementWaitPage,1655116176,6,0,1
v8jw39uu,64,5f63ufca,54,wsd_app,ResultsDisagreementWaitPage,1655116176,6,0,1
v8jw39uu,17,iams0aoo,33,wsd_app,Decision,1655116176,4,1,0
v8jw39uu,16,qle1y5e1,34,wsd_app,ResultsWaitPage,1655116176,4,0,1
v8jw39uu,17,iams0aoo,34,wsd_app,ResultsWaitPage,1655116176,4,0,1
v8jw39uu,9,ptwqybi2,34,wsd_app,ResultsWaitPage,1655116176,4,0,1
v8jw39uu,46,uxj1cwd9,73,wsd_app,Results,1655116176,8,0,0
v8jw39uu,20,b1cz8e00,35,wsd_app,DecisionDisagreement,1655116177,4,0,0
v8jw39uu,56,6sb9bf96,26,wsd_app,DecisionDisagreement,1655116178,3,1,0
v8jw39uu,57,891f8adi,27,wsd_app,ResultsDisagreementWaitPage,1655116178,3,0,1
v8jw39uu,56,6sb9bf96,27,wsd_app,ResultsDisagreementWaitPage,1655116178,3,0,1
v8jw39uu,59,0x43kvlb,27,wsd_app,ResultsDisagreementWaitPage,1655116178,3,0,1
v8jw39uu,48,5dw26fpk,60,wsd_app,Decision,1655116179,7,0,0
v8jw39uu,42,c6hrzzaz,61,wsd_app,ResultsWaitPage,1655116179,7,0,1
v8jw39uu,48,5dw26fpk,61,wsd_app,ResultsWaitPage,1655116179,7,0,1
v8jw39uu,28,tj9eap24,61,wsd_app,ResultsWaitPage,1655116179,7,0,1
v8jw39uu,50,u0d5od3g,44,wsd_app,DecisionDisagreement,1655116179,5,0,0
v8jw39uu,64,5f63ufca,55,wsd_app,Results,1655116180,6,0,0
v8jw39uu,63,2zms96nz,55,wsd_app,Results,1655116180,6,0,0
v8jw39uu,33,38tdh1io,89,wsd_app,DecisionDisagreement,1655116181,10,0,0
v8jw39uu,65,1pfst8hc,55,wsd_app,Results,1655116181,6,0,0
v8jw39uu,29,wwmxiren,90,wsd_app,ResultsDisagreementWaitPage,1655116181,10,0,1
v8jw39uu,33,38tdh1io,90,wsd_app,ResultsDisagreementWaitPage,1655116181,10,0,1
v8jw39uu,37,yketsy3q,90,wsd_app,ResultsDisagreementWaitPage,1655116181,10,0,1
v8jw39uu,33,38tdh1io,91,wsd_app,Results,1655116184,10,0,0
v8jw39uu,19,twn9fb4m,36,wsd_app,ResultsDisagreementWaitPage,1655116185,4,0,1
v8jw39uu,21,6ivnoczu,36,wsd_app,ResultsDisagreementWaitPage,1655116185,4,0,1
v8jw39uu,8,pgzfftd7,36,wsd_app,ResultsDisagreementWaitPage,1655116185,4,0,1
v8jw39uu,62,yrgu65yb,17,wsd_app,DecisionDisagreement,1655116185,2,1,0
v8jw39uu,37,yketsy3q,91,wsd_app,Results,1655116187,10,0,0
v8jw39uu,29,wwmxiren,91,wsd_app,Results,1655116187,10,0,0
v8jw39uu,33,38tdh1io,92,wsd_app,FinalResults,1655116190,10,0,0
v8jw39uu,29,wwmxiren,92,wsd_app,FinalResults,1655116191,10,0,0
v8jw39uu,67,yk70t7il,17,wsd_app,DecisionDisagreement,1655116196,2,1,0
v8jw39uu,62,yrgu65yb,18,wsd_app,ResultsDisagreementWaitPage,1655116196,2,0,1
v8jw39uu,67,yk70t7il,18,wsd_app,ResultsDisagreementWaitPage,1655116196,2,0,1
v8jw39uu,66,r2ivckf6,18,wsd_app,ResultsDisagreementWaitPage,1655116196,2,0,1
v8jw39uu,37,yketsy3q,92,wsd_app,FinalResults,1655116197,10,0,0
v8jw39uu,16,qle1y5e1,35,wsd_app,DecisionDisagreement,1655116198,4,0,0
v8jw39uu,52,t2sm9gb5,44,wsd_app,DecisionDisagreement,1655116200,5,0,0
v8jw39uu,66,r2ivckf6,19,wsd_app,Results,1655116201,2,0,0
v8jw39uu,59,0x43kvlb,28,wsd_app,Results,1655116203,3,0,0
v8jw39uu,44,px7fovuk,78,wsd_app,Decision,1655116207,9,0,0
v8jw39uu,46,uxj1cwd9,78,wsd_app,Decision,1655116207,9,0,0
v8jw39uu,10,aysqym01,33,wsd_app,Decision,1655116209,4,1,0
v8jw39uu,4,dh34bcev,34,wsd_app,ResultsWaitPage,1655116209,4,0,1
v8jw39uu,10,aysqym01,34,wsd_app,ResultsWaitPage,1655116209,4,0,1
v8jw39uu,2,duey5jmx,34,wsd_app,ResultsWaitPage,1655116209,4,0,1
v8jw39uu,13,pvtljswc,33,wsd_app,Decision,1655116210,4,1,0
v8jw39uu,4,dh34bcev,36,wsd_app,ResultsDisagreementWaitPage,1655116210,4,0,1
v8jw39uu,10,aysqym01,36,wsd_app,ResultsDisagreementWaitPage,1655116210,4,0,1
v8jw39uu,2,duey5jmx,36,wsd_app,ResultsDisagreementWaitPage,1655116210,4,0,1
v8jw39uu,13,pvtljswc,34,wsd_app,ResultsWaitPage,1655116210,4,0,1
v8jw39uu,14,8eabaeoj,34,wsd_app,ResultsWaitPage,1655116210,4,0,1
v8jw39uu,6,wusx1aqt,34,wsd_app,ResultsWaitPage,1655116210,4,0,1
v8jw39uu,42,c6hrzzaz,62,wsd_app,DecisionDisagreement,1655116213,7,0,0
v8jw39uu,48,5dw26fpk,62,wsd_app,DecisionDisagreement,1655116213,7,0,0
v8jw39uu,12,279d0sem,33,wsd_app,Decision,1655116213,4,1,0
v8jw39uu,15,bclront8,34,wsd_app,ResultsWaitPage,1655116213,4,0,1
v8jw39uu,12,279d0sem,34,wsd_app,ResultsWaitPage,1655116213,4,0,1
v8jw39uu,31,f8d4gvps,34,wsd_app,ResultsWaitPage,1655116213,4,0,1
v8jw39uu,28,tj9eap24,62,wsd_app,DecisionDisagreement,1655116214,7,0,0
v8jw39uu,42,c6hrzzaz,63,wsd_app,ResultsDisagreementWaitPage,1655116215,7,0,1
v8jw39uu,48,5dw26fpk,63,wsd_app,ResultsDisagreementWaitPage,1655116215,7,0,1
v8jw39uu,28,tj9eap24,63,wsd_app,ResultsDisagreementWaitPage,1655116215,7,0,1
v8jw39uu,2,duey5jmx,37,wsd_app,Results,1655116215,4,0,0
v8jw39uu,4,dh34bcev,37,wsd_app,Results,1655116216,4,0,0
v8jw39uu,49,alwof86v,33,wsd_app,Decision,1655116217,4,1,0
v8jw39uu,58,1q2fc52f,33,wsd_app,Decision,1655116217,4,1,0
v8jw39uu,58,1q2fc52f,34,wsd_app,ResultsWaitPage,1655116217,4,0,1
v8jw39uu,51,psn8k6zm,34,wsd_app,ResultsWaitPage,1655116217,4,0,1
v8jw39uu,49,alwof86v,34,wsd_app,ResultsWaitPage,1655116217,4,0,1
v8jw39uu,48,5dw26fpk,64,wsd_app,Results,1655116217,7,0,0
v8jw39uu,28,tj9eap24,64,wsd_app,Results,1655116218,7,0,0
v8jw39uu,9,ptwqybi2,35,wsd_app,DecisionDisagreement,1655116219,4,0,0
v8jw39uu,31,f8d4gvps,35,wsd_app,DecisionDisagreement,1655116219,4,0,0
v8jw39uu,38,n0kgqe99,35,wsd_app,DecisionDisagreement,1655116220,4,1,0
v8jw39uu,42,c6hrzzaz,64,wsd_app,Results,1655116221,7,0,0
v8jw39uu,1,l81l91fj,35,wsd_app,DecisionDisagreement,1655116221,4,0,0
v8jw39uu,59,0x43kvlb,33,wsd_app,Decision,1655116222,4,0,0
v8jw39uu,14,8eabaeoj,35,wsd_app,DecisionDisagreement,1655116223,4,0,0
v8jw39uu,34,4g0beedo,35,wsd_app,DecisionDisagreement,1655116228,4,1,0
v8jw39uu,65,1pfst8hc,60,wsd_app,Decision,1655116228,7,0,0
v8jw39uu,40,kmdosfa1,35,wsd_app,DecisionDisagreement,1655116231,4,1,0
v8jw39uu,45,47ztl1u0,36,wsd_app,ResultsDisagreementWaitPage,1655116231,4,0,1
v8jw39uu,38,n0kgqe99,36,wsd_app,ResultsDisagreementWaitPage,1655116231,4,0,1
v8jw39uu,40,kmdosfa1,36,wsd_app,ResultsDisagreementWaitPage,1655116231,4,0,1
v8jw39uu,42,c6hrzzaz,69,wsd_app,Decision,1655116233,8,0,0
v8jw39uu,2,duey5jmx,42,wsd_app,Decision,1655116239,5,0,0
v8jw39uu,45,47ztl1u0,37,wsd_app,Results,1655116239,4,0,0
v8jw39uu,6,wusx1aqt,35,wsd_app,DecisionDisagreement,1655116239,4,0,0
v8jw39uu,41,0wymj3xg,35,wsd_app,DecisionDisagreement,1655116240,4,1,0
v8jw39uu,30,sfccokok,36,wsd_app,ResultsDisagreementWaitPage,1655116240,4,0,1
v8jw39uu,34,4g0beedo,36,wsd_app,ResultsDisagreementWaitPage,1655116240,4,0,1
v8jw39uu,41,0wymj3xg,36,wsd_app,ResultsDisagreementWaitPage,1655116240,4,0,1
v8jw39uu,64,5f63ufca,60,wsd_app,Decision,1655116241,7,0,0
v8jw39uu,47,e6i5hr4i,78,wsd_app,Decision,1655116243,9,0,0
v8jw39uu,44,px7fovuk,79,wsd_app,ResultsWaitPage,1655116243,9,0,1
v8jw39uu,47,e6i5hr4i,79,wsd_app,ResultsWaitPage,1655116243,9,0,1
v8jw39uu,46,uxj1cwd9,79,wsd_app,ResultsWaitPage,1655116243,9,0,1
v8jw39uu,11,tw74rorl,42,wsd_app,Decision,1655116243,5,1,0
v8jw39uu,36,kzlwe574,43,wsd_app,ResultsWaitPage,1655116244,5,0,1
v8jw39uu,26,uacdg9di,43,wsd_app,ResultsWaitPage,1655116244,5,0,1
v8jw39uu,11,tw74rorl,43,wsd_app,ResultsWaitPage,1655116244,5,0,1
v8jw39uu,44,px7fovuk,81,wsd_app,ResultsDisagreementWaitPage,1655116244,9,0,1
v8jw39uu,47,e6i5hr4i,81,wsd_app,ResultsDisagreementWaitPage,1655116244,9,0,1
v8jw39uu,46,uxj1cwd9,81,wsd_app,ResultsDisagreementWaitPage,1655116244,9,0,1
v8jw39uu,45,47ztl1u0,42,wsd_app,Decision,1655116246,5,0,0
v8jw39uu,55,s2efj5h6,44,wsd_app,DecisionDisagreement,1655116247,5,1,0
v8jw39uu,54,3z2amo0d,45,wsd_app,ResultsDisagreementWaitPage,1655116247,5,0,1
v8jw39uu,55,s2efj5h6,45,wsd_app,ResultsDisagreementWaitPage,1655116247,5,0,1
v8jw39uu,60,x9hjgeqd,45,wsd_app,ResultsDisagreementWaitPage,1655116247,5,0,1
v8jw39uu,30,sfccokok,37,wsd_app,Results,1655116247,4,0,0
v8jw39uu,47,e6i5hr4i,82,wsd_app,Results,1655116248,9,0,0
v8jw39uu,44,px7fovuk,82,wsd_app,Results,1655116250,9,0,0
v8jw39uu,46,uxj1cwd9,82,wsd_app,Results,1655116250,9,0,0
v8jw39uu,54,3z2amo0d,46,wsd_app,Results,1655116252,5,0,0
v8jw39uu,60,x9hjgeqd,46,wsd_app,Results,1655116253,5,0,0
v8jw39uu,60,x9hjgeqd,51,wsd_app,Decision,1655116257,6,0,0
v8jw39uu,66,r2ivckf6,24,wsd_app,Decision,1655116257,3,0,0
v8jw39uu,51,psn8k6zm,35,wsd_app,DecisionDisagreement,1655116260,4,0,0
v8jw39uu,24,a9ef39uv,35,wsd_app,DecisionDisagreement,1655116261,4,1,0
v8jw39uu,53,5i7f6vwh,44,wsd_app,DecisionDisagreement,1655116262,5,1,0
v8jw39uu,52,t2sm9gb5,45,wsd_app,ResultsDisagreementWaitPage,1655116262,5,0,1
v8jw39uu,53,5i7f6vwh,45,wsd_app,ResultsDisagreementWaitPage,1655116262,5,0,1
v8jw39uu,50,u0d5od3g,45,wsd_app,ResultsDisagreementWaitPage,1655116262,5,0,1
v8jw39uu,50,u0d5od3g,46,wsd_app,Results,1655116266,5,0,0
v8jw39uu,28,tj9eap24,69,wsd_app,Decision,1655116266,8,0,0
v8jw39uu,63,2zms96nz,60,wsd_app,Decision,1655116266,7,0,0
v8jw39uu,65,1pfst8hc,61,wsd_app,ResultsWaitPage,1655116267,7,0,1
v8jw39uu,63,2zms96nz,61,wsd_app,ResultsWaitPage,1655116267,7,0,1
v8jw39uu,64,5f63ufca,61,wsd_app,ResultsWaitPage,1655116267,7,0,1
v8jw39uu,30,sfccokok,42,wsd_app,Decision,1655116268,5,0,0
v8jw39uu,54,3z2amo0d,51,wsd_app,Decision,1655116269,6,0,0
v8jw39uu,50,u0d5od3g,51,wsd_app,Decision,1655116270,6,0,0
v8jw39uu,7,nnbai6eu,35,wsd_app,DecisionDisagreement,1655116271,4,1,0
v8jw39uu,27,drll18h9,35,wsd_app,DecisionDisagreement,1655116272,4,1,0
v8jw39uu,20,b1cz8e00,36,wsd_app,ResultsDisagreementWaitPage,1655116272,4,0,1
v8jw39uu,27,drll18h9,36,wsd_app,ResultsDisagreementWaitPage,1655116272,4,0,1
v8jw39uu,24,a9ef39uv,36,wsd_app,ResultsDisagreementWaitPage,1655116272,4,0,1
v8jw39uu,52,t2sm9gb5,46,wsd_app,Results,1655116272,5,0,0
v8jw39uu,17,iams0aoo,35,wsd_app,DecisionDisagreement,1655116275,4,1,0
v8jw39uu,16,qle1y5e1,36,wsd_app,ResultsDisagreementWaitPage,1655116275,4,0,1
v8jw39uu,17,iams0aoo,36,wsd_app,ResultsDisagreementWaitPage,1655116275,4,0,1
v8jw39uu,9,ptwqybi2,36,wsd_app,ResultsDisagreementWaitPage,1655116275,4,0,1
v8jw39uu,56,6sb9bf96,28,wsd_app,Results,1655116276,3,1,0
v8jw39uu,47,e6i5hr4i,87,wsd_app,Decision,1655116276,10,0,0
v8jw39uu,20,b1cz8e00,37,wsd_app,Results,1655116277,4,0,0
v8jw39uu,63,2zms96nz,62,wsd_app,DecisionDisagreement,1655116278,7,0,0
v8jw39uu,15,bclront8,35,wsd_app,DecisionDisagreement,1655116281,4,0,0
v8jw39uu,21,6ivnoczu,37,wsd_app,Results,1655116283,4,1,0
v8jw39uu,3,kb4xh90w,35,wsd_app,DecisionDisagreement,1655116283,4,1,0
v8jw39uu,1,l81l91fj,36,wsd_app,ResultsDisagreementWaitPage,1655116283,4,0,1
v8jw39uu,3,kb4xh90w,36,wsd_app,ResultsDisagreementWaitPage,1655116283,4,0,1
v8jw39uu,7,nnbai6eu,36,wsd_app,ResultsDisagreementWaitPage,1655116283,4,0,1
v8jw39uu,9,ptwqybi2,37,wsd_app,Results,1655116285,4,0,0
v8jw39uu,57,891f8adi,28,wsd_app,Results,1655116287,3,1,0
v8jw39uu,65,1pfst8hc,62,wsd_app,DecisionDisagreement,1655116287,7,0,0
v8jw39uu,1,l81l91fj,37,wsd_app,Results,1655116288,4,0,0
v8jw39uu,26,uacdg9di,44,wsd_app,DecisionDisagreement,1655116289,5,0,0
v8jw39uu,46,uxj1cwd9,87,wsd_app,Decision,1655116291,10,0,0
v8jw39uu,19,twn9fb4m,37,wsd_app,Results,1655116293,4,1,0
v8jw39uu,67,yk70t7il,19,wsd_app,Results,1655116293,2,1,0
v8jw39uu,8,pgzfftd7,37,wsd_app,Results,1655116293,4,1,0
v8jw39uu,44,px7fovuk,87,wsd_app,Decision,1655116295,10,0,0
v8jw39uu,47,e6i5hr4i,88,wsd_app,ResultsWaitPage,1655116295,10,0,1
v8jw39uu,44,px7fovuk,88,wsd_app,ResultsWaitPage,1655116295,10,0,1
v8jw39uu,46,uxj1cwd9,88,wsd_app,ResultsWaitPage,1655116295,10,0,1
v8jw39uu,47,e6i5hr4i,90,wsd_app,ResultsDisagreementWaitPage,1655116298,10,0,1
v8jw39uu,44,px7fovuk,90,wsd_app,ResultsDisagreementWaitPage,1655116298,10,0,1
v8jw39uu,46,uxj1cwd9,90,wsd_app,ResultsDisagreementWaitPage,1655116298,10,0,1
v8jw39uu,1,l81l91fj,42,wsd_app,Decision,1655116299,5,0,0
v8jw39uu,47,e6i5hr4i,91,wsd_app,Results,1655116302,10,0,0
v8jw39uu,44,px7fovuk,91,wsd_app,Results,1655116304,10,0,0
v8jw39uu,62,yrgu65yb,19,wsd_app,Results,1655116306,2,1,0
v8jw39uu,4,dh34bcev,42,wsd_app,Decision,1655116308,5,1,0
v8jw39uu,48,5dw26fpk,69,wsd_app,Decision,1655116309,8,1,0
v8jw39uu,42,c6hrzzaz,70,wsd_app,ResultsWaitPage,1655116309,8,0,1
v8jw39uu,48,5dw26fpk,70,wsd_app,ResultsWaitPage,1655116309,8,0,1
v8jw39uu,28,tj9eap24,70,wsd_app,ResultsWaitPage,1655116309,8,0,1
v8jw39uu,13,pvtljswc,35,wsd_app,DecisionDisagreement,1655116310,4,1,0
v8jw39uu,13,pvtljswc,36,wsd_app,ResultsDisagreementWaitPage,1655116310,4,0,1
v8jw39uu,14,8eabaeoj,36,wsd_app,ResultsDisagreementWaitPage,1655116310,4,0,1
v8jw39uu,6,wusx1aqt,36,wsd_app,ResultsDisagreementWaitPage,1655116310,4,0,1
v8jw39uu,47,e6i5hr4i,92,wsd_app,FinalResults,1655116313,10,0,0
v8jw39uu,36,kzlwe574,44,wsd_app,DecisionDisagreement,1655116313,5,0,0
v8jw39uu,12,279d0sem,35,wsd_app,DecisionDisagreement,1655116314,4,1,0
v8jw39uu,15,bclront8,36,wsd_app,ResultsDisagreementWaitPage,1655116314,4,0,1
v8jw39uu,12,279d0sem,36,wsd_app,ResultsDisagreementWaitPage,1655116314,4,0,1
v8jw39uu,31,f8d4gvps,36,wsd_app,ResultsDisagreementWaitPage,1655116314,4,0,1
v8jw39uu,58,1q2fc52f,35,wsd_app,DecisionDisagreement,1655116315,4,1,0
v8jw39uu,44,px7fovuk,92,wsd_app,FinalResults,1655116315,10,0,0
v8jw39uu,14,8eabaeoj,37,wsd_app,Results,1655116316,4,0,0
v8jw39uu,46,uxj1cwd9,91,wsd_app,Results,1655116317,10,0,0
v8jw39uu,10,aysqym01,37,wsd_app,Results,1655116318,4,1,0
v8jw39uu,9,ptwqybi2,42,wsd_app,Decision,1655116323,5,0,0
v8jw39uu,49,alwof86v,35,wsd_app,DecisionDisagreement,1655116325,4,1,0
v8jw39uu,58,1q2fc52f,36,wsd_app,ResultsDisagreementWaitPage,1655116325,4,0,1
v8jw39uu,51,psn8k6zm,36,wsd_app,ResultsDisagreementWaitPage,1655116325,4,0,1
v8jw39uu,49,alwof86v,36,wsd_app,ResultsDisagreementWaitPage,1655116325,4,0,1
v8jw39uu,6,wusx1aqt,37,wsd_app,Results,1655116325,4,0,0
v8jw39uu,46,uxj1cwd9,92,wsd_app,FinalResults,1655116327,10,0,0
v8jw39uu,15,bclront8,37,wsd_app,Results,1655116327,4,0,0
v8jw39uu,40,kmdosfa1,37,wsd_app,Results,1655116328,4,1,0
v8jw39uu,14,8eabaeoj,42,wsd_app,Decision,1655116332,5,0,0
v8jw39uu,51,psn8k6zm,37,wsd_app,Results,1655116335,4,0,0
v8jw39uu,41,0wymj3xg,37,wsd_app,Results,1655116338,4,1,0
v8jw39uu,48,5dw26fpk,71,wsd_app,DecisionDisagreement,1655116338,8,0,0
v8jw39uu,52,t2sm9gb5,51,wsd_app,Decision,1655116341,6,0,0
v8jw39uu,11,tw74rorl,44,wsd_app,DecisionDisagreement,1655116341,5,1,0
v8jw39uu,36,kzlwe574,45,wsd_app,ResultsDisagreementWaitPage,1655116341,5,0,1
v8jw39uu,26,uacdg9di,45,wsd_app,ResultsDisagreementWaitPage,1655116341,5,0,1
v8jw39uu,11,tw74rorl,45,wsd_app,ResultsDisagreementWaitPage,1655116341,5,0,1
v8jw39uu,38,n0kgqe99,37,wsd_app,Results,1655116342,4,1,0
v8jw39uu,64,5f63ufca,62,wsd_app,DecisionDisagreement,1655116344,7,0,0
v8jw39uu,63,2zms96nz,63,wsd_app,ResultsDisagreementWaitPage,1655116345,7,0,1
v8jw39uu,65,1pfst8hc,63,wsd_app,ResultsDisagreementWaitPage,1655116345,7,0,1
v8jw39uu,64,5f63ufca,63,wsd_app,ResultsDisagreementWaitPage,1655116345,7,0,1
v8jw39uu,28,tj9eap24,71,wsd_app,DecisionDisagreement,1655116345,8,0,0
v8jw39uu,55,s2efj5h6,46,wsd_app,Results,1655116345,5,1,0
v8jw39uu,42,c6hrzzaz,71,wsd_app,DecisionDisagreement,1655116346,8,0,0
v8jw39uu,42,c6hrzzaz,72,wsd_app,ResultsDisagreementWaitPage,1655116346,8,0,1
v8jw39uu,48,5dw26fpk,72,wsd_app,ResultsDisagreementWaitPage,1655116346,8,0,1
v8jw39uu,28,tj9eap24,72,wsd_app,ResultsDisagreementWaitPage,1655116346,8,0,1
v8jw39uu,64,5f63ufca,64,wsd_app,Results,1655116348,7,0,0
v8jw39uu,26,uacdg9di,46,wsd_app,Results,1655116348,5,0,0
v8jw39uu,65,1pfst8hc,64,wsd_app,Results,1655116349,7,0,0
v8jw39uu,63,2zms96nz,64,wsd_app,Results,1655116349,7,0,0
v8jw39uu,36,kzlwe574,46,wsd_app,Results,1655116349,5,0,0
v8jw39uu,42,c6hrzzaz,73,wsd_app,Results,1655116351,8,0,0
v8jw39uu,48,5dw26fpk,73,wsd_app,Results,1655116351,8,0,0
v8jw39uu,28,tj9eap24,73,wsd_app,Results,1655116351,8,0,0
v8jw39uu,34,4g0beedo,37,wsd_app,Results,1655116352,4,1,0
v8jw39uu,53,5i7f6vwh,46,wsd_app,Results,1655116359,5,1,0
v8jw39uu,15,bclront8,42,wsd_app,Decision,1655116367,5,0,0
v8jw39uu,27,drll18h9,37,wsd_app,Results,1655116368,4,1,0
v8jw39uu,20,b1cz8e00,42,wsd_app,Decision,1655116369,5,1,0
v8jw39uu,16,qle1y5e1,37,wsd_app,Results,1655116372,4,1,0
v8jw39uu,42,c6hrzzaz,78,wsd_app,Decision,1655116373,9,0,0
v8jw39uu,17,iams0aoo,37,wsd_app,Results,1655116375,4,1,0
v8jw39uu,56,6sb9bf96,33,wsd_app,Decision,1655116375,4,1,0
v8jw39uu,36,kzlwe574,51,wsd_app,Decision,1655116378,6,0,0
v8jw39uu,21,6ivnoczu,42,wsd_app,Decision,1655116381,5,1,0
v8jw39uu,3,kb4xh90w,37,wsd_app,Results,1655116381,4,1,0
v8jw39uu,24,a9ef39uv,37,wsd_app,Results,1655116381,4,1,0
v8jw39uu,63,2zms96nz,69,wsd_app,Decision,1655116382,8,0,0
v8jw39uu,57,891f8adi,33,wsd_app,Decision,1655116385,4,1,0
v8jw39uu,57,891f8adi,34,wsd_app,ResultsWaitPage,1655116385,4,0,1
v8jw39uu,56,6sb9bf96,34,wsd_app,ResultsWaitPage,1655116385,4,0,1
v8jw39uu,59,0x43kvlb,34,wsd_app,ResultsWaitPage,1655116385,4,0,1
v8jw39uu,65,1pfst8hc,69,wsd_app,Decision,1655116386,8,0,0
v8jw39uu,26,uacdg9di,51,wsd_app,Decision,1655116389,6,0,0
v8jw39uu,19,twn9fb4m,42,wsd_app,Decision,1655116391,5,1,0
v8jw39uu,67,yk70t7il,24,wsd_app,Decision,1655116391,3,1,0
v8jw39uu,8,pgzfftd7,42,wsd_app,Decision,1655116391,5,1,0
v8jw39uu,19,twn9fb4m,43,wsd_app,ResultsWaitPage,1655116392,5,0,1
v8jw39uu,21,6ivnoczu,43,wsd_app,ResultsWaitPage,1655116392,5,0,1
v8jw39uu,8,pgzfftd7,43,wsd_app,ResultsWaitPage,1655116392,5,0,1
v8jw39uu,51,psn8k6zm,42,wsd_app,Decision,1655116392,5,0,0
v8jw39uu,7,nnbai6eu,37,wsd_app,Results,1655116395,4,1,0
v8jw39uu,57,891f8adi,36,wsd_app,ResultsDisagreementWaitPage,1655116395,4,0,1
v8jw39uu,56,6sb9bf96,36,wsd_app,ResultsDisagreementWaitPage,1655116395,4,0,1
v8jw39uu,59,0x43kvlb,36,wsd_app,ResultsDisagreementWaitPage,1655116395,4,0,1
v8jw39uu,28,tj9eap24,78,wsd_app,Decision,1655116398,9,0,0
v8jw39uu,59,0x43kvlb,37,wsd_app,Results,1655116399,4,0,0
v8jw39uu,19,twn9fb4m,45,wsd_app,ResultsDisagreementWaitPage,1655116405,5,0,1
v8jw39uu,21,6ivnoczu,45,wsd_app,ResultsDisagreementWaitPage,1655116405,5,0,1
v8jw39uu,8,pgzfftd7,45,wsd_app,ResultsDisagreementWaitPage,1655116405,5,0,1
v8jw39uu,62,yrgu65yb,24,wsd_app,Decision,1655116405,3,1,0
v8jw39uu,62,yrgu65yb,25,wsd_app,ResultsWaitPage,1655116405,3,0,1
v8jw39uu,67,yk70t7il,25,wsd_app,ResultsWaitPage,1655116405,3,0,1
v8jw39uu,66,r2ivckf6,25,wsd_app,ResultsWaitPage,1655116405,3,0,1
v8jw39uu,13,pvtljswc,37,wsd_app,Results,1655116408,4,1,0
v8jw39uu,48,5dw26fpk,78,wsd_app,Decision,1655116411,9,0,0
v8jw39uu,42,c6hrzzaz,79,wsd_app,ResultsWaitPage,1655116411,9,0,1
v8jw39uu,48,5dw26fpk,79,wsd_app,ResultsWaitPage,1655116411,9,0,1
v8jw39uu,28,tj9eap24,79,wsd_app,ResultsWaitPage,1655116411,9,0,1
v8jw39uu,31,f8d4gvps,37,wsd_app,Results,1655116412,4,1,0
v8jw39uu,12,279d0sem,37,wsd_app,Results,1655116412,4,1,0
v8jw39uu,10,aysqym01,42,wsd_app,Decision,1655116415,5,1,0
v8jw39uu,4,dh34bcev,43,wsd_app,ResultsWaitPage,1655116415,5,0,1
v8jw39uu,10,aysqym01,43,wsd_app,ResultsWaitPage,1655116415,5,0,1
v8jw39uu,2,duey5jmx,43,wsd_app,ResultsWaitPage,1655116415,5,0,1
v8jw39uu,62,yrgu65yb,27,wsd_app,ResultsDisagreementWaitPage,1655116419,3,0,1
v8jw39uu,67,yk70t7il,27,wsd_app,ResultsDisagreementWaitPage,1655116419,3,0,1
v8jw39uu,66,r2ivckf6,27,wsd_app,ResultsDisagreementWaitPage,1655116419,3,0,1
v8jw39uu,49,alwof86v,37,wsd_app,Results,1655116422,4,1,0
v8jw39uu,6,wusx1aqt,42,wsd_app,Decision,1655116422,5,1,0
v8jw39uu,66,r2ivckf6,28,wsd_app,Results,1655116424,3,0,0
v8jw39uu,40,kmdosfa1,42,wsd_app,Decision,1655116426,5,1,0
v8jw39uu,59,0x43kvlb,42,wsd_app,Decision,1655116430,5,0,0
v8jw39uu,2,duey5jmx,44,wsd_app,DecisionDisagreement,1655116434,5,0,0
v8jw39uu,58,1q2fc52f,37,wsd_app,Results,1655116436,4,1,0
v8jw39uu,41,0wymj3xg,42,wsd_app,Decision,1655116436,5,1,0
v8jw39uu,64,5f63ufca,69,wsd_app,Decision,1655116438,8,0,0
v8jw39uu,63,2zms96nz,70,wsd_app,ResultsWaitPage,1655116438,8,0,1
v8jw39uu,64,5f63ufca,70,wsd_app,ResultsWaitPage,1655116438,8,0,1
v8jw39uu,65,1pfst8hc,70,wsd_app,ResultsWaitPage,1655116438,8,0,1
v8jw39uu,11,tw74rorl,46,wsd_app,Results,1655116439,5,1,0
v8jw39uu,38,n0kgqe99,42,wsd_app,Decision,1655116439,5,1,0
v8jw39uu,38,n0kgqe99,43,wsd_app,ResultsWaitPage,1655116439,5,0,1
v8jw39uu,45,47ztl1u0,43,wsd_app,ResultsWaitPage,1655116439,5,0,1
v8jw39uu,40,kmdosfa1,43,wsd_app,ResultsWaitPage,1655116439,5,0,1
v8jw39uu,55,s2efj5h6,51,wsd_app,Decision,1655116443,6,1,0
v8jw39uu,55,s2efj5h6,52,wsd_app,ResultsWaitPage,1655116443,6,0,1
